Type,Address
IPv4,143.13.0.0/16
IPv4,155.121.0.0/16
IPv4,198.169.1.0/24
IPv4,198.169.2.0/24
IPv4,216.150.1.0/24
IPv4,216.150.16.0/24
IPv4,216.198.79.0/24
IPv4,216.230.84.0/24
IPv4,216.230.86.0/24
IPv4,64.239.109.0/24
IPv4,64.239.123.0/24
IPv4,64.29.17.0/24
IPv4,66.33.60.0/24
IPv4,76.76.21.0/24
