Type,Address
IPv4,3.104.68.152/32
IPv4,34.197.76.213/32
IPv4,34.231.68.152/32
IPv4,35.169.138.21/32
IPv4,35.171.78.91/32
IPv4,52.44.63.161/32
IPv4,52.63.36.185/32
IPv4,52.64.2.165/32
IPv4,52.70.27.159/32
IPv4,54.216.9.3/32
IPv4,54.217.125.63/32
IPv4,54.246.173.113/32
